"","id","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
"26796",21265363,3,128,40.74517,-73.98484,2,231,2,12,0.65,4,165
"26797",21265628,2,29,40.69779,-73.92282,2,95,1,1,0.59,1,89
"26798",21266334,2,29,40.68701,-73.91437,1,84,2,115,5.92,2,6
"26799",21266533,4,124,40.73007,-73.89766,1,89,3,27,1.28,2,143
"26800",21266730,2,14,40.67954,-73.90788,2,55,1,40,2.15,3,146
"26801",21266810,3,202,40.76955,-73.95694,1,155,2,22,1.04,1,7
"26802",21266924,1,132,40.8459,-73.91558,2,77,2,36,1.81,1,5
"26803",21267975,2,92,40.72868,-73.95248,2,52,2,68,3.25,1,9
"26804",21268535,3,207,40.84195,-73.9359,1,95,5,3,0.15,1,0
"26805",21269377,3,93,40.73295,-73.992,1,250,4,4,0.3,1,43
"26806",21271180,2,215,40.70614,-73.92756,3,45,1,2,0.09,1,0
"26807",21272115,3,95,40.80674,-73.95337,2,75,1,60,3.25,2,182
"26808",21272452,2,29,40.69523,-73.9191,1,100,3,3,0.14,1,0
"26809",21273425,4,124,40.73698,-73.90256,1,100,1,94,4.73,1,154
"26810",21274308,2,86,40.66977,-73.99021,1,130,1,10,0.52,2,46
"26811",21274330,3,202,40.76709,-73.96422,1,840,4,2,0.31,2,24
"26812",21274914,3,74,40.70571,-74.01031,2,250,3,1,0.09,1,365
"26813",21275075,3,146,40.72244,-73.99461,1,250,1,9,0.75,1,0
"26814",21275645,3,7,40.71646,-74.01379,1,300,2,1,0.05,1,0
"26815",21275837,3,138,40.75031,-73.97776,1,100,7,26,1.57,1,2
"26816",21276361,3,179,40.72655,-74.00466,1,200,2,0,1.37322142985866,1,0
"26817",21277145,2,191,40.64699,-74.01404,1,120,2,54,2.59,1,90
"26818",21277719,4,16,40.73138,-73.72435,2,55,1,28,1.32,1,359
"26819",21278102,3,95,40.80421,-73.9502,2,160,3,10,0.52,4,236
"26820",21279140,2,52,40.67683,-73.95836,2,85,1,16,0.77,1,0
"26821",21279172,2,92,40.72754,-73.94396,1,100,20,2,0.1,1,24
"26822",21280201,2,64,40.66529,-73.88326,1,85,2,3,0.15,2,151
"26823",21280280,4,78,40.75602,-73.818,2,40,2,29,1.4,4,314
"26824",21281051,2,61,40.63682,-73.94947,1,150,1,6,3.75,1,44
"26825",21281237,3,95,40.81197,-73.93891,1,230,2,2,0.1,1,0
"26826",21281339,2,75,40.63258,-73.95924,2,40,2,9,0.43,1,71
"26827",21281525,3,93,40.73213,-73.99957,1,130,3,43,2.06,1,7
"26828",21281604,4,164,40.72807,-73.86872,2,50,1,15,0.71,4,0
"26829",21281641,2,159,40.679,-73.97096,1,75,14,1,0.05,1,0
"26830",21282152,4,167,40.70031,-73.90828,2,43,1,76,3.63,2,119
"26831",21282732,4,54,40.7745,-73.90406,2,40,2,1,0.12,1,363
"26832",21283357,4,221,40.74267,-73.8996,1,255,4,42,3.09,1,285
"26833",21283507,2,61,40.65261,-73.94486,2,38,60,9,0.45,2,199
"26834",21287982,3,65,40.7303,-73.98341,2,105,3,1,0.05,2,0
"26835",21288588,2,14,40.68294,-73.93742,2,130,2,20,1.08,1,64
"26836",21288895,2,215,40.71386,-73.9634,1,350,7,29,1.45,1,284
"26837",21289522,4,106,40.67048,-73.77259,2,35,1,65,3.2,3,52
"26838",21289615,3,65,40.72615,-73.98303,2,120,10,31,1.68,2,17
"26839",21289640,4,106,40.66934,-73.77269,2,68,1,14,1.23,3,13
"26840",21289758,3,95,40.82096,-73.9531,2,55,2,1,0.05,1,0
"26841",21289989,2,29,40.7005,-73.93827,2,49,2,16,0.76,1,0
"26842",21291569,2,29,40.69211,-73.9067,3,0,30,2,0.11,6,333
"26843",21291783,2,215,40.71528,-73.95365,2,55,2,135,6.62,1,30
"26844",21292130,2,52,40.67433,-73.92824,1,298,3,24,1.17,1,265
"26845",21292185,2,29,40.69731,-73.90824,3,29,30,2,0.1,6,324
"26846",21292529,2,29,40.70177,-73.92313,2,50,2,0,1.37322142985866,2,0
"26847",21292741,4,5,40.76898,-73.91607,2,40,1,2,0.09,1,0
"26848",21293326,3,120,40.71994,-73.98184,2,150,2,32,1.58,1,76
"26849",21294449,4,118,40.75323,-73.94025,1,298,4,72,3.44,2,187
"26850",21295182,3,203,40.76913,-73.986,1,175,4,0,1.37322142985866,2,0
"26851",21295218,2,14,40.69407,-73.94153,2,60,7,0,1.37322142985866,2,49
"26852",21295334,3,203,40.77829,-73.97984,1,250,7,1,0.06,1,0
"26853",21295834,2,61,40.653,-73.95079,2,43,4,1,0.06,1,312
"26854",21295942,2,14,40.68583,-73.9587,1,265,4,16,0.77,1,144
"26855",21295951,2,52,40.66508,-73.95097,2,60,7,10,0.48,1,126
"26856",21296227,2,215,40.71422,-73.96046,1,400,1,2,0.1,1,0
"26857",21296249,4,5,40.76031,-73.91583,2,180,6,0,1.37322142985866,1,83
"26858",21296439,2,81,40.68779,-73.97174,1,235,5,5,0.25,1,0
"26859",21297416,2,64,40.66071,-73.88858,2,52,2,3,0.15,1,89
"26860",21297711,3,203,40.77816,-73.97735,1,250,3,4,0.21,1,3
"26861",21297804,4,118,40.75097,-73.94119,1,130,3,2,0.1,1,0
"26862",21298222,3,96,40.7617,-73.98931,2,150,1,146,7.19,2,60
"26863",21298453,4,106,40.69933,-73.81436,2,50,2,49,2.37,4,108
"26864",21298471,2,31,40.64185,-73.91509,1,160,2,1,0.14,1,191
"26865",21298561,2,215,40.70529,-73.9331,1,300,1,1,0.26,2,347
"26866",21299488,3,62,40.79242,-73.94178,2,70,4,23,1.2,1,80
"26867",21304320,2,29,40.69166,-73.90928,3,0,30,5,0.26,6,139
"26868",21304935,4,30,40.6939,-73.73104,2,130,2,0,1.37322142985866,2,0
"26869",21305125,4,30,40.69358,-73.73,2,120,2,0,1.37322142985866,2,0
"26870",21305248,3,96,40.76197,-73.98961,1,200,1,107,5.17,1,200
"26871",21305393,2,215,40.7137,-73.94813,2,80,2,1,0.05,2,0
"26872",21306332,3,35,40.74071,-73.99977,1,170,30,0,1.37322142985866,87,307
"26873",21306375,2,31,40.64162,-73.90915,2,80,3,1,0.05,4,364
"26874",21306457,4,172,40.6598,-73.73316,1,65,1,76,3.64,1,65
"26875",21307055,2,52,40.67587,-73.96194,2,60,10,2,0.1,1,0
"26876",21307403,2,61,40.63881,-73.93476,1,400,1,50,2.77,1,329
"26877",21307577,3,65,40.72853,-73.98472,2,100,2,55,3.06,2,25
"26878",21308528,3,120,40.72026,-73.98468,3,68,1,5,0.24,2,0
"26879",21308590,2,52,40.6654,-73.94864,1,120,1,49,2.4,1,276
"26880",21308702,3,192,40.76174,-73.98306,2,80,3,88,5.42,1,137
"26881",21308792,3,113,40.73905,-73.97353,2,100,2,1,0.05,1,0
"26882",21309053,2,31,40.64126,-73.90953,2,80,3,1,0.05,4,364
"26883",21309659,2,14,40.68368,-73.93796,1,92,30,21,1.01,2,35
"26884",21310073,2,14,40.68294,-73.93979,1,95,30,0,1.37322142985866,2,87
"26885",21311003,2,14,40.68613,-73.94021,1,185,3,19,1.03,1,363
"26886",21311240,2,215,40.71198,-73.95787,1,200,2,45,2.16,2,268
"26887",21311288,3,203,40.77869,-73.97658,1,300,2,31,1.57,1,99
"26888",21311520,3,96,40.76168,-73.99061,1,99,30,12,0.57,12,251
"26889",21311781,4,167,40.70706,-73.90006,2,50,1,90,4.31,2,178
"26890",21311903,4,106,40.70258,-73.8151,2,135,1,0,1.37322142985866,18,365
"26891",21311946,3,96,40.76037,-73.99085,1,115,30,2,0.1,12,341
"26892",21312075,4,106,40.70333,-73.8138,2,135,1,0,1.37322142985866,18,365
"26893",21312191,4,106,40.70259,-73.81415,2,135,1,0,1.37322142985866,18,365
"26894",21312225,4,106,40.70262,-73.81526,2,135,1,1,0.05,18,365
"26895",21312283,4,23,40.7045,-73.81447,2,135,1,0,1.37322142985866,18,355
"26896",21312330,4,23,40.70458,-73.81418,2,135,1,0,1.37322142985866,18,355
"26897",21312403,4,106,40.70423,-73.8144,2,165,1,0,1.37322142985866,18,362
"26898",21312440,4,106,40.70269,-73.81585,2,165,1,0,1.37322142985866,18,360
"26899",21312495,4,106,40.70426,-73.81509,2,165,1,0,1.37322142985866,18,362
"26900",21312549,4,106,40.70262,-73.81579,2,165,1,0,1.37322142985866,18,355
"26901",21312595,4,23,40.70475,-73.81572,2,165,1,2,0.09,18,355
"26902",21312687,4,23,40.70471,-73.81542,2,135,1,3,0.15,18,319
"26903",21312732,4,23,40.70455,-73.81528,2,135,1,0,1.37322142985866,18,309
"26904",21312749,4,54,40.77803,-73.91084,2,50,1,77,3.66,1,145
"26905",21313022,2,24,40.57536,-73.96523,2,40,31,1,0.23,1,342
"26906",21313240,3,87,40.73591,-73.98744,1,540,2,53,4.43,1,215
"26907",21313582,3,120,40.71818,-73.98922,2,85,1,77,3.68,2,0
"26908",21313640,2,14,40.68527,-73.95014,1,130,4,42,2.01,1,91
"26909",21313668,3,203,40.78456,-73.97933,1,150,4,2,0.1,2,0
"26910",21313950,3,65,40.72308,-73.98112,2,90,4,3,0.17,1,0
"26911",21313960,3,65,40.72535,-73.98244,2,121,3,51,2.42,3,0
"26912",21314250,1,17,40.85579,-73.88512,2,29,3,9,0.43,2,322
"26913",21314338,4,118,40.76044,-73.94087,3,40,4,22,1.04,5,90
"26914",21317156,3,96,40.76068,-73.99143,2,79,5,0,1.37322142985866,1,0
"26915",21318405,4,118,40.76661,-73.93502,1,115,1,21,1,1,0
"26916",21321273,3,65,40.72508,-73.98335,1,250,1,1,0.05,1,0
"26917",21321503,1,112,40.87666,-73.90034,1,149,3,37,1.9,1,146
"26918",21322272,2,215,40.71258,-73.95742,2,50,2,10,0.5,1,0
"26919",21322522,2,52,40.66952,-73.92345,1,85,1,1,0.08,2,99
"26920",21322742,3,128,40.75582,-73.97175,2,180,2,0,1.37322142985866,1,0
"26921",21323255,2,75,40.65258,-73.96243,1,100,3,1,0.05,1,0
"26922",21324360,2,44,40.68661,-73.99097,1,200,3,32,1.52,1,36
"26923",21324522,3,95,40.82296,-73.94545,1,200,2,38,1.89,2,101
"26924",21325114,2,57,40.69276,-73.98374,2,119,1,0,1.37322142985866,1,0
"26925",21325259,4,54,40.77824,-73.91493,1,70,1,64,3.18,2,113
"26926",21325362,4,167,40.70516,-73.90497,2,55,1,72,3.52,2,171
"26927",21325518,4,186,40.6969,-73.76114,1,250,2,25,1.39,1,204
"26928",21325658,3,113,40.74524,-73.97995,2,75,4,1,0.05,1,0
"26929",21326923,4,78,40.74652,-73.82873,2,40,3,3,3,1,66
"26930",21327327,3,207,40.85051,-73.93579,2,50,4,4,0.2,1,0
"26931",21327397,4,51,40.74807,-73.86511,3,37,1,6,0.33,6,361
"26932",21331808,2,215,40.71684,-73.94366,2,90,2,5,0.24,3,310
"26933",21332241,2,29,40.68624,-73.9122,1,150,3,54,2.6,1,59
"26934",21332370,2,215,40.71428,-73.95421,1,140,2,11,0.55,1,214
"26935",21340451,4,118,40.76024,-73.94228,3,48,2,21,1.02,5,90
"26936",21343278,4,80,40.72453,-73.8498,1,80,3,1,0.05,1,0
"26937",21343957,3,93,40.72817,-73.9958,2,125,3,7,0.38,3,63
"26938",21344179,3,36,40.71339,-73.99115,1,188,3,6,0.44,1,364
"26939",21344739,4,118,40.75595,-73.93075,2,130,7,1,0.06,2,34
"26940",21344762,3,62,40.80891,-73.93798,1,100,30,22,1.05,1,0
"26941",21346054,2,64,40.666,-73.88858,2,75,2,0,1.37322142985866,1,88
"26942",21346376,3,96,40.75827,-73.99368,1,249,31,9,0.51,1,137
"26943",21346494,2,215,40.71789,-73.9579,1,345,1,75,3.64,3,243
"26944",21346661,3,93,40.72883,-74.00145,2,130,1,43,2.04,1,145
"26945",21347381,3,62,40.79639,-73.94772,2,90,2,40,1.92,1,9
"26946",21351641,3,96,40.76602,-73.98795,2,160,3,77,3.77,1,88
"26947",21353639,3,104,40.87312,-73.9179,2,85,1,0,1.37322142985866,1,317
"26948",21353912,2,152,40.6785,-73.97542,1,125,4,1,0.05,1,0
"26949",21354050,4,167,40.70818,-73.91206,2,30,5,0,1.37322142985866,1,0
"26950",21354164,2,29,40.70442,-73.92553,1,200,2,2,0.1,1,0
"26951",21354322,4,78,40.76484,-73.81569,2,200,1,8,0.41,1,365
"26952",21354525,2,26,40.69252,-73.99121,2,90,1,87,4.29,1,108
"26953",21354840,3,87,40.73305,-73.98574,1,148,4,10,0.52,1,0
"26954",21354913,2,191,40.64191,-74.02196,1,99,4,79,3.97,2,137
"26955",21354957,2,215,40.7176,-73.95927,1,148,1,72,3.63,3,272
"26956",21355005,3,203,40.80049,-73.97159,2,89,10,0,1.37322142985866,1,0
"26957",21355217,2,215,40.7186,-73.95811,1,585,1,27,2.01,3,229
"26958",21356244,4,221,40.74377,-73.90482,1,120,1,161,7.72,1,287
"26959",21356378,2,29,40.68809,-73.90641,2,36,1,8,0.43,3,0
"26960",21356602,4,69,40.7478,-73.88005,2,100,1,73,3.47,3,165
"26961",21356649,2,14,40.69369,-73.94214,2,60,3,0,1.37322142985866,2,89
"26962",21357119,3,62,40.80832,-73.93756,1,200,30,0,1.37322142985866,1,0
"26963",21357424,2,215,40.71608,-73.94557,2,200,5,23,1.18,3,42
"26964",21357642,1,49,40.82706,-73.91779,2,80,1,0,1.37322142985866,1,88
"26965",21357792,2,215,40.71619,-73.9441,2,90,4,3,0.15,3,0
"26966",21358406,4,78,40.77221,-73.82401,2,80,2,36,1.76,7,122
"26967",21358930,4,165,40.6868,-73.82896,2,83,2,16,0.77,2,42
"26968",21359078,2,75,40.63605,-73.96096,1,71,2,14,0.67,1,0
"26969",21363363,3,65,40.72935,-73.98056,1,140,4,3,0.14,1,0
"26970",21363896,2,26,40.69689,-73.99563,1,180,2,1,0.05,1,0
"26971",21363936,2,215,40.71982,-73.95569,1,120,5,0,1.37322142985866,1,0
"26972",21364301,2,215,40.71817,-73.94289,2,65,2,24,1.18,2,53
"26973",21364473,2,14,40.68409,-73.93827,1,69,4,7,0.37,1,5
"26974",21364703,3,179,40.72706,-74.00476,1,170,2,17,0.84,1,6
"26975",21364872,2,215,40.71239,-73.95857,2,70,4,8,0.44,1,0
"26976",21365379,2,92,40.72205,-73.94229,2,150,4,5,0.24,3,0
"26977",21365714,4,161,40.70601,-73.73737,1,67,3,93,4.46,1,134
"26978",21366188,4,106,40.66875,-73.78506,1,96,1,259,12.99,1,307
"26979",21366268,3,87,40.73684,-73.98058,2,57,3,75,3.73,1,242
"26980",21366506,3,93,40.7345,-73.99747,1,395,2,0,1.37322142985866,1,0
"26981",21366806,1,17,40.85456,-73.88521,2,29,4,5,0.25,2,360
"26982",21366948,3,203,40.78584,-73.97342,1,350,5,31,1.54,1,166
"26983",21367482,2,14,40.68533,-73.95086,1,120,2,26,1.82,1,22
"26984",21367648,2,160,40.66066,-73.94409,2,100,2,24,1.14,3,358
"26985",21367929,2,14,40.67752,-73.91489,1,190,5,59,2.86,5,24
"26986",21368441,2,20,40.68497,-73.97986,1,200,3,45,2.29,1,3
"26987",21369060,2,160,40.65894,-73.94226,2,70,2,32,1.53,3,358
"26988",21369232,1,180,40.82407,-73.8614,2,49,2,25,1.32,2,184
"26989",21369271,2,160,40.65909,-73.94423,2,70,2,58,2.8,3,60
"26990",21369311,2,14,40.6891,-73.95452,2,70,2,7,0.36,2,49
"26991",21369656,3,62,40.80641,-73.94114,1,237,3,45,2.18,1,89
"26992",21370008,2,215,40.71561,-73.96307,2,129,1,66,3.32,2,84
"26993",21370014,3,203,40.80246,-73.96741,2,72,3,1,0.05,1,0
"26994",21370205,3,96,40.76587,-73.98527,2,90,1,0,1.37322142985866,1,0
"26995",21375941,2,20,40.68486,-73.98487,1,800,7,2,0.11,1,246
"26996",21377271,2,183,40.66489,-73.99128,1,130,6,4,0.22,1,5
"26997",21377493,2,14,40.68417,-73.92726,1,160,2,0,1.37322142985866,1,171
"26998",21378053,3,138,40.74871,-73.9753,1,175,30,2,0.11,50,365
"26999",21378123,5,144,40.58508,-74.16162,1,58,1,87,4.18,1,0
"27000",21378145,3,202,40.777,-73.94861,1,115,3,38,1.81,1,0
"27001",21378988,3,138,40.7487,-73.97862,1,300,3,0,1.37322142985866,3,294
"27002",21379252,3,138,40.74827,-73.97868,2,577,2,1,0.1,3,293
"27003",21379577,3,93,40.73025,-73.99996,2,104,31,1,0.05,2,0
"27004",21379957,3,87,40.73666,-73.98544,3,49,1,76,3.64,2,0
"27005",21380140,4,161,40.7167,-73.73473,2,35,3,8,0.61,1,38
"27006",21380282,2,86,40.6812,-73.98186,2,85,3,2,0.15,1,0
"27007",21381272,3,96,40.76152,-73.98959,2,91,1,32,1.59,3,181
"27008",21381555,2,52,40.67178,-73.92362,2,80,1,108,5.18,2,0
"27009",21382292,3,96,40.76119,-73.9873,1,200,3,41,1.97,3,181
"27010",21383712,2,52,40.67318,-73.92321,2,80,1,98,4.75,2,0
"27011",21383821,2,14,40.68469,-73.94885,1,175,5,10,0.49,1,0
"27012",21383903,4,118,40.76048,-73.94068,3,45,5,16,0.77,5,88
"27013",21384151,3,74,40.7094,-74.00145,2,96,4,4,0.19,1,0
"27014",21384233,2,14,40.68466,-73.92523,1,180,4,31,1.47,1,339
"27015",21384296,2,14,40.69216,-73.92933,1,100,5,5,0.27,1,0
"27016",21384410,2,52,40.67487,-73.95721,1,129,1,79,3.88,1,144
"27017",21384768,4,5,40.75807,-73.90977,2,60,1,66,3.29,1,19
"27018",21384941,3,203,40.79027,-73.97241,1,135,2,0,1.37322142985866,1,0
"27019",21385255,3,36,40.71541,-73.99083,2,95,1,132,6.45,1,27
"27020",21385556,4,172,40.65111,-73.73441,2,125,3,0,1.37322142985866,1,0
"27021",21385915,4,106,40.69943,-73.81444,2,48,1,49,2.4,4,255
"27022",21386105,4,5,40.77134,-73.92424,1,250,3,1,0.05,1,180
"27023",21386117,3,95,40.81631,-73.94203,2,300,1,1,0.05,1,0
"27024",21386179,2,14,40.67947,-73.94649,2,44,2,3,0.14,1,0
"27025",21386677,2,29,40.69143,-73.91756,2,75,1,27,1.32,2,0
"27026",21390016,2,191,40.63863,-74.01916,1,88,14,1,0.05,1,0
"27027",21390251,2,86,40.66933,-73.99158,1,125,3,70,3.38,1,99
"27028",21391447,3,146,40.72022,-73.99604,1,300,3,0,1.37322142985866,1,0
"27029",21392488,4,126,40.71285,-73.87627,1,250,2,4,0.19,1,364
"27030",21392504,2,14,40.68562,-73.93836,2,44,2,96,4.66,3,7
"27031",21392524,3,95,40.80989,-73.9549,2,174,1,111,5.37,5,244
"27032",21393427,3,202,40.77331,-73.95328,1,199,3,1,0.05,1,17
"27033",21393826,2,215,40.70579,-73.94277,2,128,1,1,0.05,1,144
"27034",21394087,3,95,40.81807,-73.95487,2,30,3,86,4.32,2,0
"27035",21394300,2,215,40.71923,-73.95515,1,150,2,3,0.15,1,0
"27036",21394554,4,221,40.74599,-73.89507,2,65,1,133,8.87,1,7
"27037",21394596,3,207,40.84412,-73.93968,2,50,3,1,0.05,1,0
"27038",21394750,1,201,40.8568,-73.9149,1,175,2,68,3.34,1,89
"27039",21395349,3,65,40.72025,-73.97833,2,86,6,5,0.25,4,0
"27040",21395676,3,116,40.71966,-73.99591,2,325,2,5,0.26,1,0
"27041",21395840,3,202,40.78098,-73.9467,1,95,2,58,2.96,1,0
"27042",21397049,3,95,40.82794,-73.94163,2,50,4,3,0.14,3,0
"27043",21397638,3,120,40.71954,-73.98914,1,250,7,7,0.37,1,0
"27044",21398486,2,152,40.67587,-73.9793,1,165,6,5,0.25,2,73
"27045",21398613,3,203,40.76877,-73.98371,1,150,5,1,0.05,1,0
"27046",21399110,2,14,40.68899,-73.94673,1,90,1,17,0.92,1,158
"27047",21399123,3,203,40.77455,-73.98882,2,156,3,86,4.11,3,68
"27048",21399131,4,118,40.74726,-73.94304,1,110,20,2,0.1,1,0
"27049",21399518,2,215,40.71318,-73.96038,2,70,1,8,0.41,1,0
"27050",21399885,2,29,40.68742,-73.91628,1,154,3,26,1.41,3,341
"27051",21399985,3,95,40.80999,-73.95484,2,85,2,76,3.68,2,0
"27052",21404524,2,29,40.70808,-73.9205,1,299,2,8,0.63,2,0
"27053",21405904,1,40,40.81728,-73.86343,2,40,3,5,0.46,2,365
"27054",21406187,3,95,40.80839,-73.95269,2,85,2,78,3.77,2,0
"27055",21406504,3,62,40.78996,-73.94873,1,127,2,3,0.15,1,0
"27056",21406998,1,112,40.87847,-73.90268,2,80,3,1,0.05,1,0
"27057",21407514,3,65,40.7266,-73.984,1,195,3,2,0.11,1,0
"27058",21408195,3,95,40.81956,-73.95277,3,25,3,61,2.99,2,7
"27059",21408811,4,167,40.70839,-73.89516,2,35,3,1,0.05,1,0
"27060",21410257,3,145,40.72617,-73.99218,1,250,2,2,0.1,2,0
"27061",21410971,2,160,40.65851,-73.96151,1,120,3,2,0.1,1,0
"27062",21411274,3,202,40.77719,-73.9511,1,139,2,45,2.18,1,14
"27063",21411685,2,215,40.71023,-73.95827,2,100,2,1,0.05,1,0
"27064",21412438,4,69,40.7434,-73.8839,1,90,5,0,1.37322142985866,2,0
"27065",21413190,3,203,40.77158,-73.98976,2,150,300,2,0.1,1,365
"27066",21413839,3,35,40.74785,-73.99664,2,82,1,97,4.69,5,309
"27067",21413889,1,135,40.80889,-73.92028,1,125,3,32,1.59,1,6
"27068",21414167,3,128,40.7447,-73.98255,1,350,2,1,0.05,1,0
"27069",21414821,3,96,40.75949,-73.9908,2,40,1,108,5.21,1,65
"27070",21416357,2,29,40.68826,-73.90933,2,80,1,34,2.07,3,207
"27071",21416483,2,14,40.68551,-73.9216,2,40,18,1,0.05,2,0
"27072",21420445,4,118,40.74679,-73.94547,1,85,2,14,0.68,1,0
"27073",21421438,3,96,40.76131,-73.99362,1,185,1,85,4.08,1,172
"27074",21421657,3,65,40.72436,-73.984,1,215,1,126,6.12,1,234
"27075",21422090,4,105,40.75239,-73.89021,2,45,3,12,1.67,1,0
"27076",21422357,2,52,40.67257,-73.95958,1,150,1,29,1.41,1,135
"27077",21422721,4,5,40.76818,-73.92613,2,65,1,114,5.46,1,319
"27078",21423426,3,65,40.72171,-73.98307,1,190,4,68,3.34,1,41
"27079",21426105,3,62,40.78671,-73.94153,2,60,14,1,0.16,1,55
"27080",21426185,3,120,40.72269,-73.99102,1,175,2,16,0.77,1,2
"27081",21426368,2,52,40.67366,-73.96032,3,60,2,13,0.64,1,0
"27082",21426648,3,65,40.72469,-73.99111,1,250,3,1,0.05,1,0
"27083",21427176,3,96,40.76893,-73.99654,1,288,3,66,3.42,2,300
"27084",21427369,2,42,40.68839,-73.96018,1,100,1,93,4.67,1,65
"27085",21428231,3,35,40.74314,-73.99898,2,95,1,2,0.1,1,0
"27086",21428625,2,14,40.68602,-73.94368,2,50,5,1,0.06,7,0
"27087",21428791,3,65,40.72251,-73.98129,2,200,2,9,0.46,1,0
"27088",21429062,2,14,40.69119,-73.94225,1,110,2,39,1.91,2,130
"27089",21431963,3,203,40.78428,-73.97665,3,60,1,90,4.35,4,77
"27090",21432084,3,96,40.75873,-73.99041,2,143,3,18,0.89,4,365
"27091",21433001,2,75,40.64016,-73.96784,1,97,3,2,0.1,1,0
"27092",21434285,3,128,40.75092,-73.98409,1,350,2,0,1.37322142985866,1,178
"27093",21434692,3,95,40.82794,-73.95118,1,150,2,69,3.36,1,69
"27094",21434826,3,202,40.76955,-73.95988,1,589,6,9,0.49,1,4
"27095",21435076,3,138,40.74866,-73.97755,1,138,30,1,0.09,1,188
"27096",21435622,3,95,40.81032,-73.94331,1,200,1,3,0.15,1,0
"27097",21435800,2,14,40.68623,-73.93807,1,50,2,46,2.23,5,70
"27098",21435960,2,14,40.69284,-73.94418,2,65,3,40,1.99,3,70
"27099",21436653,3,95,40.81222,-73.94667,1,245,2,82,4.44,1,135
"27100",21436689,2,52,40.67186,-73.92244,1,100,2,7,0.35,1,0
"27101",21437509,2,215,40.71226,-73.93949,2,60,2,48,2.3,1,13
"27102",21437933,2,29,40.70327,-73.92024,1,89,7,10,0.51,1,11
"27103",21439155,3,207,40.85083,-73.93623,2,51,1,4,0.31,1,0
"27104",21440192,2,14,40.68578,-73.94242,1,150,30,12,0.63,7,0
"27105",21440393,2,52,40.67506,-73.94828,1,110,3,20,1,1,0
"27106",21440587,3,96,40.76673,-73.98324,1,230,2,1,0.05,1,0
"27107",21440605,3,96,40.76457,-73.99082,2,119,1,52,2.5,3,159
"27108",21440734,2,14,40.68558,-73.94231,2,44,5,1,0.05,7,0
"27109",21440922,2,29,40.70766,-73.92039,2,80,1,34,1.74,1,12
"27110",21441613,3,202,40.77183,-73.95534,1,233,6,15,0.72,2,154
"27111",21444065,3,95,40.8107,-73.94731,1,150,2,10,0.49,1,0
"27112",21444621,2,215,40.72031,-73.95615,1,115,4,0,1.37322142985866,1,0
"27113",21444943,2,75,40.65114,-73.96246,2,60,2,2,0.1,1,0
"27114",21446560,3,202,40.77904,-73.95205,2,150,1,0,1.37322142985866,1,0
"27115",21446922,2,215,40.71171,-73.95896,2,70,2,3,0.15,1,0
"27116",21447197,3,202,40.77296,-73.95594,2,75,3,11,0.82,2,62
"27117",21448949,2,52,40.66719,-73.93913,1,109,2,22,1.17,1,1
"27118",21449107,2,75,40.64766,-73.95888,2,65,3,74,3.59,1,66
"27119",21449446,3,95,40.82167,-73.95006,1,210,5,2,0.11,3,88
"27120",21450176,3,128,40.75089,-73.9706,2,145,1,25,1.27,2,0
"27121",21450408,2,14,40.68444,-73.93804,2,40,2,101,4.89,3,8
"27122",21450636,3,62,40.79104,-73.94144,1,180,2,3,0.16,1,41
"27123",21450672,4,60,40.76555,-73.87232,2,40,1,76,3.68,5,0
"27124",21450693,3,207,40.83433,-73.94304,3,75,1,0,1.37322142985866,1,0
"27125",21451138,4,106,40.69938,-73.81304,2,40,1,119,5.8,4,229
"27126",21452348,3,35,40.74184,-73.99877,1,128,6,6,0.3,1,0
"27127",21452670,3,95,40.83089,-73.94541,2,36,1,0,1.37322142985866,1,0
"27128",21455957,2,14,40.6918,-73.95884,1,85,8,16,0.81,1,6
"27129",21457703,3,95,40.80111,-73.95221,1,173,2,62,3.44,1,92
"27130",21457933,2,92,40.72168,-73.94336,1,150,10,2,0.11,1,41
"27131",21457989,2,42,40.68499,-73.9616,1,200,10,5,0.24,1,0
"27132",21458689,4,161,40.71195,-73.74172,1,98,1,64,3.45,1,356
"27133",21458865,2,163,40.67634,-74.00293,2,69,1,32,1.73,1,86
"27134",21458972,2,14,40.68589,-73.95516,1,142,6,4,0.2,2,0
"27135",21460249,3,95,40.82523,-73.95357,1,180,5,1,0.05,1,0
"27136",21460319,2,215,40.71072,-73.96498,1,150,4,45,2.18,1,13
"27137",21460444,3,62,40.79109,-73.94915,2,100,2,83,4.08,2,40
"27138",21460970,2,86,40.67585,-73.99653,1,125,2,13,0.64,1,0
"27139",21461540,2,215,40.71975,-73.94279,1,175,2,1,0.05,1,0
"27140",21461615,2,215,40.71523,-73.96245,2,66,2,3,0.15,2,0
"27141",21461874,3,96,40.76636,-73.99334,2,150,1,9,0.44,2,88
"27142",21461901,3,95,40.81953,-73.94717,2,79,2,83,4.14,1,26
"27143",21462212,2,215,40.71536,-73.96358,2,66,2,1,0.05,2,0
"27144",21462551,2,29,40.70121,-73.91986,2,85,1,89,4.35,4,58
"27145",21462783,3,131,40.80605,-73.96496,1,125,3,16,0.79,1,25
"27146",21463041,2,29,40.70154,-73.92297,2,89,2,0,1.37322142985866,1,0
"27147",21467409,2,152,40.67643,-73.97824,1,105,7,7,0.36,1,0
